corner_num,start_idx,apex_idx,end_idx,corner_duration,entry_throttle,apex_throttle,min_throttle,exit_throttle,max_brake,brake_duration,apex_lateral_g,avg_steering_angle,throttle_application_point,vehicle_id,lap,lap_time,track,race
21,3289,3309,3323,34,78.16,2.43,2.43,86.89,44.805,29,0.362,11.091428571428573,3289,GR86-002-2,5,168.489,Road America,Race 1
22,3325,3341,3382,57,35.86,2.46,2.46,99.9,27.925,17,0.661,37.865517241379315,3381,GR86-002-2,5,168.489,Road America,Race 1
1,190,204,232,42,24.98,2.51,2.51,93.36,74.18,37,0.027,6.790697674418604,210,GR86-032-15,7,169.811,Road America,Race 1
2,233,242,325,92,4.51,2.49,2.49,98.72,57.120000000000005,24,0.279,35.68494623655914,320,GR86-032-15,7,169.811,Road America,Race 1
3,345,360,370,25,78.24,48.08,48.08,84.26,0.0,0,0.919,16.138461538461538,345,GR86-032-15,7,169.811,Road America,Race 1
4,497,512,515,18,37.99,2.52,2.52,99.18,23.12,12,0.196,6.473684210526316,514,GR86-032-15,7,169.811,Road America,Race 1
5,517,535,539,22,43.15,2.46,2.46,96.02,39.4,23,0.074,5.904347826086957,538,GR86-032-15,7,169.811,Road America,Race 1
6,542,565,653,111,4.5,2.48,2.48,87.15,49.045,36,0.492,34.221428571428575,636,GR86-032-15,7,169.811,Road America,Race 1
7,1103,1123,1138,35,75.57000000000001,2.45,2.45,81.34,24.92,8,0.144,6.433333333333334,1103,GR86-032-15,7,169.811,Road America,Race 1
8,1140,1160,1168,28,69.84,2.45,2.45,99.77,36.67,29,0.19,5.882758620689656,1140,GR86-032-15,7,169.811,Road America,Race 1
9,1170,1184,1198,28,70.12,2.46,2.46,88.99,54.495000000000005,29,0.087,4.8931034482758635,1170,GR86-032-15,7,169.811,Road America,Race 1
10,1201,1215,1224,23,40.84,2.45,2.45,81.81,53.24,24,0.154,10.387500000000001,1224,GR86-032-15,7,169.811,Road America,Race 1
11,1227,1237,1349,122,13.41,2.45,2.45,82.06,31.085,19,0.744,60.54471544715447,1322,GR86-032-15,7,169.811,Road America,Race 1
12,1453,1485,1583,130,34.2,2.48,2.48,99.95,42.65,38,0.562,50.08473282442748,1551,GR86-032-15,7,169.811,Road America,Race 1
13,1653,1681,1734,81,60.15,2.47,2.47,80.3,0.0,0,0.77,32.07317073170732,1653,GR86-032-15,7,169.811,Road America,Race 1
14,1867,1883,1885,18,67.68,2.51,2.51,81.51,58.02,12,0.002,3.3263157894736843,1867,GR86-032-15,7,169.811,Road America,Race 1
15,1886,1899,1902,16,77.89,2.48,2.48,81.55,54.77,17,0.003,4.629411764705883,1886,GR86-032-15,7,169.811,Road America,Race 1
16,1905,1919,1924,19,13.44,2.48,2.48,100.04,45.245,20,0.216,14.855,1923,GR86-032-15,7,169.811,Road America,Race 1
17,1926,1935,2002,76,40.84,2.44,2.44,84.60000000000001,46.77,14,0.578,76.25454545454546,2000,GR86-032-15,7,169.811,Road America,Race 1
18,2004,2015,2022,18,79.62,68.83,68.83,85.39,0.0,0,0.646,28.210526315789473,2004,GR86-032-15,7,169.811,Road America,Race 1
19,2100,2191,2346,246,70.25,5.75,5.75,82.62,0.0,0,0.952,30.472874493927122,2100,GR86-032-15,7,169.811,Road America,Race 1
20,2522,2539,2606,84,15.09,2.45,2.45,80.05,18.495,19,0.06,17.328235294117647,2601,GR86-032-15,7,169.811,Road America,Race 1
21,2900,2916,2920,20,27.43,2.49,2.49,92.44,62.03,15,0.078,6.371428571428572,2920,GR86-032-15,7,169.811,Road America,Race 1
22,2922,2937,2940,18,62.51,2.5,2.5,98.18,64.58,19,0.02,9.078947368421053,2922,GR86-032-15,7,169.811,Road America,Race 1
23,2942,2951,2955,13,40.13,2.52,2.52,98.98,60.43,14,0.011,4.678571428571429,2954,GR86-032-15,7,169.811,Road America,Race 1
24,2957,2985,3060,103,40.96,2.51,2.51,84.86,41.215,22,0.6960000000000001,36.05576923076923,3044,GR86-032-15,7,169.811,Road America,Race 1
25,3218,3245,3266,48,70.34,36.27,36.27,91.05,0.0,0,0.969,39.43061224489796,3218,GR86-032-15,7,169.811,Road America,Race 1
26,3274,3305,3318,44,79.15,34.62,34.62,90.83,0.0,0,0.759,28.315555555555555,3274,GR86-032-15,7,169.811,Road America,Race 1
27,3371,3381,3384,13,31.15,2.78,2.78,88.89,42.425,9,0.548,13.085714285714285,3384,GR86-032-15,7,169.811,Road America,Race 1
28,3385,3394,3396,11,26.88,2.53,2.53,94.63,45.125,12,0.422,23.608333333333334,3396,GR86-032-15,7,169.811,Road America,Race 1
29,3398,3414,3462,64,27.08,2.49,2.49,96.25,44.71,27,0.622,30.63846153846154,3455,GR86-032-15,7,169.811,Road America,Race 1
1,197,252,304,107,41.85,2.47,2.47,94.9,109.305,60,0.463,18.67222222222222,206,GR86-026-72,5,169.585,Road America,Race 1
2,491,502,505,14,45.52,2.62,2.62,98.27,33.1,12,0.062,4.386666666666667,504,GR86-026-72,5,169.585,Road America,Race 1
3,506,521,626,120,13.17,2.5,2.5,98.07,54.86,62,0.053,25.200826446280992,622,GR86-026-72,5,169.585,Road America,Race 1
4,1114,1130,1133,19,59.81,2.5500000000000003,2.5500000000000003,97.73,36.99,16,0.122,4.35,1114,GR86-026-72,5,169.585,Road America,Race 1
5,1135,1139,1170,35,41.4,2.51,2.51,95.54,85.53,36,0.094,18.33055555555556,1146,GR86-026-72,5,169.585,Road America,Race 1
6,1171,1239,1284,113,53.4,2.47,2.47,98.02,76.36,72,0.735,43.12280701754386,1171,GR86-026-72,5,169.585,Road America,Race 1
7,1442,1475,1521,79,73.13,2.48,2.48,85.83,40.33,42,0.634,37.255,1442,GR86-026-72,5,169.585,Road America,Race 1
8,1647,1660,1715,68,60.38,2.79,2.79,97.88,0.0,0,0.84,24.433333333333334,1647,GR86-026-72,5,169.585,Road America,Race 1
9,1844,1909,1967,123,37.41,2.47,2.47,80.85000000000001,68.18,78,0.5690000000000001,39.04112903225807,1966,GR86-026-72,5,169.585,Road America,Race 1
10,2133,2172,2327,194,47.76,10.71,10.71,98.33,0.0,0,0.955,22.180512820512824,2318,GR86-026-72,5,169.585,Road America,Race 1
11,2497,2499,2570,73,70.37,2.35,2.35,94.43,28.995,24,0.032,12.640540540540538,2497,GR86-026-72,5,169.585,Road America,Race 1
12,2864,2878,2881,17,45.89,2.58,2.58,96.55,31.8,9,0.367,9.644444444444444,2880,GR86-026-72,5,169.585,Road America,Race 1
13,2882,2890,2898,16,40.76,2.5,2.5,98.25,32.87,17,0.049,7.141176470588234,2897,GR86-026-72,5,169.585,Road America,Race 1
14,2899,2925,3003,104,78.66,2.5,2.5,95.71,65.3,73,0.021,20.83333333333334,2899,GR86-026-72,5,169.585,Road America,Race 1
15,3192,3194,3254,62,36.24,21.31,21.31,99.13,0.0,0,0.714,29.26984126984127,3253,GR86-026-72,5,169.585,Road America,Race 1
16,3360,3381,3490,130,70.45,2.5500000000000003,2.5500000000000003,95.83,57.775,48,0.391,28.0206106870229,3360,GR86-026-72,5,169.585,Road America,Race 1
1,189,239,310,121,3.76,2.48,2.48,97.73,94.675,69,0.459,36.240163934426235,223,GR86-022-13,6,169.019,Road America,Race 1
2,506,555,599,93,76.71000000000001,2.48,2.48,80.8,105.43,62,0.5680000000000001,47.917021276595754,506,GR86-022-13,6,169.019,Road America,Race 1
3,1124,1139,1164,40,14.24,2.51,2.51,81.42,107.52,41,0.153,6.712195121951219,1164,GR86-022-13,6,169.019,Road America,Race 1
4,1165,1231,1260,95,49.85,2.44,2.44,89.26,109.905,68,0.752,63.083333333333336,1203,GR86-022-13,6,169.019,Road America,Race 1
5,1428,1448,1500,72,35.64,2.51,2.51,97.25,59.68,45,0.324,51.68082191780822,1498,GR86-022-13,6,169.019,Road America,Race 1
6,1632,1658,1686,54,49.51,2.48,2.48,99.75,0.0,0,0.887,43.29636363636363,1685,GR86-022-13,6,169.019,Road America,Race 1
7,1834,1850,1853,19,79.2,2.61,2.61,95.76,62.06,20,0.085,1.4650000000000003,1834,GR86-022-13,6,169.019,Road America,Race 1
8,1854,1923,1954,100,35.46,2.44,2.44,81.97,94.125,61,0.954,50.48217821782178,1868,GR86-022-13,6,169.019,Road America,Race 1
9,2115,2184,2282,167,43.5,2.53,2.53,82.24,0.0,0,0.977,39.8125,2225,GR86-022-13,6,169.019,Road America,Race 1
10,2296,2316,2321,25,67.7,34.26,34.26,82.66,0.0,0,0.755,26.280769230769234,2296,GR86-022-13,6,169.019,Road America,Race 1
11,2490,2509,2542,52,60.16,2.48,2.48,89.89,31.3,26,0.625,21.89245283018868,2490,GR86-022-13,6,169.019,Road America,Race 1
12,2871,2885,2889,18,15.34,2.6,2.6,96.46,99.435,19,0.136,6.421052631578948,2888,GR86-022-13,6,169.019,Road America,Race 1
13,2890,2931,3004,114,5.6000000000000005,2.45,2.45,94.6,110.895,59,0.048,37.68347826086957,2902,GR86-022-13,6,169.019,Road America,Race 1
14,3172,3193,3228,56,66.72,5.11,5.11,92.18,0.0,0,0.79,37.82280701754386,3172,GR86-022-13,6,169.019,Road America,Race 1
15,3334,3370,3431,97,17.490000000000002,2.48,2.48,92.94,61.24,56,0.191,33.17551020408163,3355,GR86-022-13,6,169.019,Road America,Race 1
1,163,179,189,26,23.73,2.42,2.42,98.34,53.275,26,0.07,1.4333333333333331,189,GR86-004-78,4,169.321,Road America,Race 1
2,191,218,225,34,12.95,2.4,2.4,91.58,45.0,35,0.165,4.008571428571428,225,GR86-004-78,4,169.321,Road America,Race 1
3,226,232,279,53,75.18,2.4,2.4,98.86,35.985,14,0.415,36.455555555555556,226,GR86-004-78,4,169.321,Road America,Race 1
4,481,493,496,15,48.24,2.49,2.49,80.33,63.435,14,0.007,2.79375,496,GR86-004-78,4,169.321,Road America,Race 1
5,497,508,578,81,27.37,2.4,2.4,99.75,55.425,49,0.118,35.74390243902439,509,GR86-004-78,4,169.321,Road America,Race 1
6,1073,1087,1115,42,4.96,2.42,2.42,82.22,46.71,31,0.096,3.1162790697674425,1115,GR86-004-78,4,169.321,Road America,Race 1
7,1117,1129,1132,15,39.6,2.44,2.44,98.13,56.31,16,0.11,2.01875,1131,GR86-004-78,4,169.321,Road America,Race 1
8,1133,1197,1246,113,13.55,2.37,2.37,91.73,47.765,70,0.886,39.69298245614035,1171,GR86-004-78,4,169.321,Road America,Race 1
9,1400,1413,1485,85,46.66,2.43,2.43,86.66,30.365,46,0.093,36.9732558139535,1483,GR86-004-78,4,169.321,Road America,Race 1
10,1607,1623,1645,38,55.9,2.4,2.4,96.41,5.22,0,0.727,29.18205128205128,1607,GR86-004-78,4,169.321,Road America,Race 1
11,1651,1654,1662,11,48.99,37.1,37.1,84.96000000000001,0.0,0,0.949,34.71666666666666,1661,GR86-004-78,4,169.321,Road America,Race 1
12,1802,1856,1911,109,52.66,2.4,2.4,92.81,52.495000000000005,92,0.017,20.796363636363637,1802,GR86-004-78,4,169.321,Road America,Race 1
13,2054,2073,2094,40,60.870000000000005,3.6,3.6,85.86,2.045,0,0.856,32.21219512195122,2054,GR86-004-78,4,169.321,Road America,Race 1
14,2109,2117,2143,34,76.02,3.3000000000000003,3.3000000000000003,85.91,6.24,0,0.983,29.131428571428575,2109,GR86-004-78,4,169.321,Road America,Race 1
15,2150,2157,2164,14,54.89,33.1,33.1,93.95,0.0,0,0.993,27.813333333333336,2150,GR86-004-78,4,169.321,Road America,Race 1
16,2173,2198,2226,53,50.22,2.81,2.81,94.1,5.25,0,1.023,27.60740740740741,2173,GR86-004-78,4,169.321,Road America,Race 1
17,2423,2453,2487,64,73.99,2.4,2.4,99.38,11.87,23,0.006,7.216923076923077,2423,GR86-004-78,4,169.321,Road America,Race 1
18,2495,2497,2520,25,65.63,3.84,3.84,97.59,0.0,0,0.897,23.957692307692312,2495,GR86-004-78,4,169.321,Road America,Race 1
19,2784,2840,2928,144,55.73,2.4,2.4,84.18,62.9,87,0.155,26.7248275862069,2784,GR86-004-78,4,169.321,Road America,Race 1
20,3115,3122,3160,45,61.32,33.36,33.36,99.74,0.0,0,0.743,27.430434782608696,3115,GR86-004-78,4,169.321,Road America,Race 1
21,3264,3278,3285,21,36.22,2.42,2.42,87.46000000000001,37.705,20,0.278,7.104545454545455,3284,GR86-004-78,4,169.321,Road America,Race 1
22,3286,3297,3367,81,31.44,2.38,2.38,83.92,28.34,17,0.213,26.591463414634152,3366,GR86-004-78,4,169.321,Road America,Race 1
1,171,193,201,30,53.65,2.53,2.53,89.59,44.345,20,0.111,1.4451612903225808,171,GR86-021-86,6,173.621,Road America,Race 1
2,203,217,219,16,66.47,2.57,2.57,96.42,40.27,17,0.065,1.7176470588235295,203,GR86-021-86,6,173.621,Road America,Race 1
3,221,238,242,21,74.25,2.5,2.5,99.96,36.55,22,0.085,2.4227272727272724,221,GR86-021-86,6,173.621,Road America,Race 1
4,244,265,353,109,42.64,2.49,2.49,94.55,25.545,15,0.208,39.91818181818181,350,GR86-021-86,6,173.621,Road America,Race 1
5,528,547,552,24,69.16,2.56,2.56,98.28,70.455,19,0.023,3.832,528,GR86-021-86,6,173.621,Road America,Race 1
6,554,568,571,17,17.92,2.53,2.53,94.31,61.74,18,0.465,26.86111111111111,570,GR86-021-86,6,173.621,Road America,Race 1
7,572,583,664,92,40.25,2.49,2.49,83.57000000000001,43.02,8,0.888,60.91612903225807,652,GR86-021-86,6,173.621,Road America,Race 1
8,1074,1143,1190,116,77.99,2.53,2.53,92.1,49.64,62,0.086,7.476068376068376,1074,GR86-021-86,6,173.621,Road America,Race 1
9,1192,1219,1328,136,75.09,2.49,2.49,81.08,37.74,41,0.393,46.2094890510949,1192,GR86-021-86,6,173.621,Road America,Race 1
10,1452,1482,1536,84,78.11,2.49,2.49,82.58,37.265,27,0.448,46.08705882352941,1452,GR86-021-86,6,173.621,Road America,Race 1
11,1644,1662,1738,94,67.3,2.59,2.59,80.09,0.0,0,0.54,34.16421052631579,1644,GR86-021-86,6,173.621,Road America,Race 1
12,1855,1873,1877,22,79.83,2.56,2.56,92.59,72.33,18,0.003,3.1043478260869573,1855,GR86-021-86,6,173.621,Road America,Race 1
13,1879,1921,1983,104,12.14,2.46,2.46,85.5,108.65,42,0.714,47.64952380952381,1889,GR86-021-86,6,173.621,Road America,Race 1
14,2078,2154,2244,166,57.8,4.04,4.04,80.61,0.0,0,0.857,41.90419161676647,2078,GR86-021-86,6,173.621,Road America,Race 1
15,2247,2290,2355,108,78.9,31.69,31.69,84.76,0.0,0,1.02,46.43394495412844,2247,GR86-021-86,6,173.621,Road America,Race 1
16,2461,2517,2586,125,77.83,2.5,2.5,97.05,30.11,21,0.204,18.585714285714285,2461,GR86-021-86,6,173.621,Road America,Race 1
17,2868,2899,2904,36,70.5,2.56,2.56,85.60000000000001,58.125,18,0.039,6.8,2868,GR86-021-86,6,173.621,Road America,Race 1
18,2905,2914,2917,12,34.5,2.62,2.62,98.76,78.115,13,0.047,2.0307692307692315,2916,GR86-021-86,6,173.621,Road America,Race 1
19,2918,2927,2930,12,58.08,2.53,2.53,91.45,66.93,13,0.025,3.6000000000000005,2918,GR86-021-86,6,173.621,Road America,Race 1
20,2931,2944,3032,101,24.29,2.49,2.49,93.56,52.02,38,0.193,48.3892156862745,3016,GR86-021-86,6,173.621,Road America,Race 1
21,3173,3188,3243,70,75.35000000000001,7.03,7.03,99.16,0.0,0,0.5700000000000001,27.13661971830986,3173,GR86-021-86,6,173.621,Road America,Race 1
22,3343,3371,3377,34,67.96000000000001,2.52,2.52,98.49,35.92,27,0.37,10.731428571428571,3343,GR86-021-86,6,173.621,Road America,Race 1
23,3379,3387,3455,76,33.63,2.53,2.53,81.65,32.715,15,0.396,59.61298701298701,3442,GR86-021-86,6,173.621,Road America,Race 1
1,193,212,234,41,36.35,2.5,2.5,97.79,47.4,40,0.109,3.6714285714285717,215,GR86-016-55,7,168.816,Road America,Race 1
2,235,254,298,63,70.49,2.48,2.48,81.33,41.935,34,0.633,30.029687499999998,235,GR86-016-55,7,168.816,Road America,Race 1
3,494,514,532,38,61.91,2.51,2.51,86.83,47.52,38,0.051,6.241025641025642,494,GR86-016-55,7,168.816,Road America,Race 1
4,533,558,564,31,26.96,2.49,2.49,98.3,32.81,32,0.618,15.459375000000001,564,GR86-016-55,7,168.816,Road America,Race 1
5,566,588,624,58,27.29,2.47,2.47,99.13,22.815,9,1.028,61.96610169491525,607,GR86-016-55,7,168.816,Road America,Race 1
6,1114,1143,1157,43,61.9,2.49,2.49,92.85,44.805,40,0.226,6.863636363636365,1114,GR86-016-55,7,168.816,Road America,Race 1
7,1158,1168,1170,12,57.81,2.69,2.69,89.2,29.27,13,0.037,12.538461538461538,1158,GR86-016-55,7,168.816,Road America,Race 1
8,1172,1185,1188,16,54.21,2.52,2.52,84.21000000000001,33.28,17,0.043,8.435294117647059,1172,GR86-016-55,7,168.816,Road America,Race 1
9,1190,1250,1288,98,52.18,2.47,2.47,87.28,45.215,51,0.923,45.90808080808081,1190,GR86-016-55,7,168.816,Road America,Race 1
10,1445,1477,1480,35,24.61,2.5,2.5,98.67,37.77,36,0.676,14.283333333333335,1458,GR86-016-55,7,168.816,Road America,Race 1
11,1482,1499,1538,56,4.62,2.47,2.47,94.55,12.3,5,1.017,43.78245614035089,1523,GR86-016-55,7,168.816,Road America,Race 1
12,1655,1675,1705,50,36.54,2.66,2.66,98.26,0.0,0,0.875,42.666666666666664,1690,GR86-016-55,7,168.816,Road America,Race 1
13,1846,1864,1872,26,3.84,2.5,2.5,81.16,36.67,24,0.009,4.407407407407407,1871,GR86-016-55,7,168.816,Road America,Race 1
14,1873,1909,1912,39,11.12,2.5,2.5,98.99,51.455,40,0.455,12.985000000000003,1885,GR86-016-55,7,168.816,Road America,Race 1
15,1914,1934,1979,65,3.97,2.47,2.47,90.48,19.275,14,0.989,44.88030303030304,1979,GR86-016-55,7,168.816,Road America,Race 1
16,2121,2217,2306,185,56.86,2.69,2.69,92.17,0.0,0,0.971,62.527956989247315,2121,GR86-016-55,7,168.816,Road America,Race 1
17,2499,2522,2547,48,17.32,2.47,2.47,84.02,40.895,18,0.639,19.64081632653061,2544,GR86-016-55,7,168.816,Road America,Race 1
18,2553,2564,2569,16,72.62,28.13,28.13,96.32,0.0,0,0.877,34.82941176470588,2553,GR86-016-55,7,168.816,Road America,Race 1
19,2860,2883,2909,49,75.82000000000001,2.48,2.48,86.09,47.4,44,0.23,5.18,2860,GR86-016-55,7,168.816,Road America,Race 1
20,2911,2923,2928,17,66.63,2.53,2.53,90.73,38.835,18,0.072,6.55,2911,GR86-016-55,7,168.816,Road America,Race 1
21,2931,2975,2994,63,18.94,2.48,2.48,98.17,39.995,31,0.951,43.3421875,2990,GR86-016-55,7,168.816,Road America,Race 1
22,3188,3243,3245,57,31.24,3.04,3.04,88.58,0.0,0,0.718,32.42241379310345,3196,GR86-016-55,7,168.816,Road America,Race 1
23,3343,3361,3366,23,40.45,2.52,2.52,100.01,43.26,24,0.32,12.137500000000001,3365,GR86-016-55,7,168.816,Road America,Race 1
24,3367,3387,3394,27,19.25,2.49,2.49,95.81,26.325,28,0.546,9.821428571428571,3394,GR86-016-55,7,168.816,Road America,Race 1
25,3395,3405,3451,56,30.34,2.5,2.5,84.4,10.53,1,0.721,44.18245614035089,3447,GR86-016-55,7,168.816,Road America,Race 1
1,197,208,224,27,51.39,2.66,2.66,81.3,71.525,28,0.037,8.085714285714285,197,GR86-010-16,7,167.673,Road America,Race 1
2,225,237,324,99,34.71,2.66,2.66,90.47,77.11,44,0.295,30.29500000000001,244,GR86-010-16,7,167.673,Road America,Race 1
3,508,533,536,28,66.09,2.69,2.69,84.21000000000001,102.075,28,0.208,6.010344827586207,508,GR86-010-16,7,167.673,Road America,Race 1
4,537,579,630,93,34.53,2.5500000000000003,2.5500000000000003,82.54,68.41,29,0.995,47.83085106382977,625,GR86-010-16,7,167.673,Road America,Race 1
5,1112,1129,1133,21,37.58,2.54,2.54,96.55,60.825,21,0.037,6.677272727272729,1132,GR86-010-16,7,167.673,Road America,Race 1
6,1134,1173,1177,43,60.36,2.53,2.53,81.85000000000001,60.4,44,0.138,10.302272727272724,1134,GR86-010-16,7,167.673,Road America,Race 1
7,1179,1233,1264,85,12.6,2.5,2.5,82.55,101.495,48,0.945,72.10930232558138,1196,GR86-010-16,7,167.673,Road America,Race 1
8,1273,1283,1291,18,68.2,62.58,62.58,94.44,0.0,0,0.798,46.126315789473686,1273,GR86-010-16,7,167.673,Road America,Race 1
9,1424,1440,1446,22,75.97,2.56,2.56,98.02,38.44,22,0.266,14.291304347826088,1424,GR86-010-16,7,167.673,Road America,Race 1
10,1448,1459,1529,81,49.95,3.02,3.02,80.5,39.585,16,0.5640000000000001,56.397560975609764,1522,GR86-010-16,7,167.673,Road America,Race 1
11,1632,1692,1719,87,51.68,18.9,18.9,81.94,0.0,0,0.99,31.29204545454546,1632,GR86-010-16,7,167.673,Road America,Race 1
12,1824,1837,1855,31,29.9,2.58,2.58,95.27,59.36,32,0.275,8.228124999999999,1839,GR86-010-16,7,167.673,Road America,Race 1
13,1856,1871,1874,18,47.16,2.58,2.58,90.95,61.71,19,0.297,17.00526315789474,1874,GR86-010-16,7,167.673,Road America,Race 1
14,1875,1903,1954,79,63.45,2.51,2.51,82.16,88.525,27,0.897,66.64625,1875,GR86-010-16,7,167.673,Road America,Race 1
15,2087,2114,2319,232,53.6,2.89,2.89,93.31,0.0,0,0.995,38.291845493562235,2087,GR86-010-16,7,167.673,Road America,Race 1
16,2470,2489,2542,72,42.17,3.86,3.86,96.61,25.835,13,0.344,15.316438356164385,2538,GR86-010-16,7,167.673,Road America,Race 1
17,2831,2848,2870,39,32.69,2.54,2.54,99.54,79.84,40,0.163,11.4075,2850,GR86-010-16,7,167.673,Road America,Race 1
18,2872,2892,2984,112,27.11,2.54,2.54,98.95,67.845,58,0.052,37.934513274336275,2894,GR86-010-16,7,167.673,Road America,Race 1
19,3147,3164,3222,75,40.48,5.22,5.22,81.36,0.0,0,0.8280000000000001,37.01842105263158,3220,GR86-010-16,7,167.673,Road America,Race 1
20,3314,3330,3333,19,30.59,2.57,2.57,85.57000000000001,77.52,20,0.446,6.9399999999999995,3333,GR86-010-16,7,167.673,Road America,Race 1
21,3335,3347,3354,19,51.11,2.61,2.61,99.72,61.74,20,0.556,11.2,3335,GR86-010-16,7,167.673,Road America,Race 1
22,3356,3373,3425,69,35.5,2.69,2.69,99.77,25.635,4,0.883,48.54571428571428,3425,GR86-010-16,7,167.673,Road America,Race 1
1,195,211,224,29,6.74,2.45,2.45,99.15,62.43,26,0.064,4.8966666666666665,224,GR86-037-03,6,169.443,Road America,Race 1
2,225,236,240,15,77.08,2.47,2.47,99.95,36.515,16,0.103,3.8812500000000005,225,GR86-037-03,6,169.443,Road America,Race 1
3,242,267,311,69,21.71,2.47,2.47,97.95,33.315,17,0.857,43.19571428571428,310,GR86-037-03,6,169.443,Road America,Race 1
4,493,506,529,36,56.51,2.44,2.44,99.92,46.435,27,0.027,5.67027027027027,493,GR86-037-03,6,169.443,Road America,Race 1
5,530,542,545,15,71.10000000000001,2.47,2.47,97.86,27.315,16,0.334,7.418750000000001,530,GR86-037-03,6,169.443,Road America,Race 1
6,547,555,599,52,18.08,2.5,2.5,81.25,29.24,20,0.746,64.65283018867925,595,GR86-037-03,6,169.443,Road America,Race 1
7,1109,1125,1145,36,54.6,2.44,2.44,86.47,66.135,32,0.07,4.975675675675675,1109,GR86-037-03,6,169.443,Road America,Race 1
8,1147,1155,1162,15,49.57,2.5,2.5,98.62,58.095,16,0.089,5.78125,1161,GR86-037-03,6,169.443,Road America,Race 1
9,1165,1171,1181,16,8.870000000000001,2.47,2.47,89.42,52.645,17,0.125,5.923529411764706,1181,GR86-037-03,6,169.443,Road America,Race 1
10,1184,1198,1206,22,14.02,2.48,2.48,93.89,34.9,23,0.276,10.860869565217394,1206,GR86-037-03,6,169.443,Road America,Race 1
11,1208,1216,1270,62,55.79,2.44,2.44,80.13,36.455,19,0.666,77.50476190476192,1208,GR86-037-03,6,169.443,Road America,Race 1
12,1431,1446,1513,82,20.41,2.45,2.45,85.12,32.78,37,0.185,36.591566265060244,1509,GR86-037-03,6,169.443,Road America,Race 1
13,1639,1676,1699,60,72.17,3.28,3.28,88.91,0.0,0,0.866,48.73278688524591,1639,GR86-037-03,6,169.443,Road America,Race 1
14,1841,1856,1876,35,78.45,2.44,2.44,99.55,61.145,29,0.062,4.033333333333333,1841,GR86-037-03,6,169.443,Road America,Race 1
15,1878,1885,1888,10,34.300000000000004,2.67,2.67,97.35,60.855,11,0.031,7.336363636363637,1887,GR86-037-03,6,169.443,Road America,Race 1
16,1889,1919,1924,35,31.28,2.37,2.37,83.97,59.59,36,0.839,27.075000000000003,1897,GR86-037-03,6,169.443,Road America,Race 1
17,1926,1942,1957,31,37.92,2.47,2.47,97.69,25.3,5,1.044,56.587500000000006,1954,GR86-037-03,6,169.443,Road America,Race 1
18,2094,2181,2193,99,78.87,2.44,2.44,97.83,0.0,0,0.908,49.81900000000002,2094,GR86-037-03,6,169.443,Road America,Race 1
19,2203,2233,2249,46,37.78,2.47,2.47,82.65,0.0,0,0.954,54.34255319148937,2210,GR86-037-03,6,169.443,Road America,Race 1
20,2505,2521,2570,65,23.95,2.44,2.44,90.07000000000001,31.955,17,0.202,23.093939393939394,2566,GR86-037-03,6,169.443,Road America,Race 1
21,2875,2890,2907,32,3.75,2.46,2.46,87.19,84.58500000000001,28,0.028,7.284848484848484,2907,GR86-037-03,6,169.443,Road America,Race 1
22,2908,2915,2918,10,49.72,2.7,2.7,99.82,45.66,11,0.023,3.5545454545454547,2917,GR86-037-03,6,169.443,Road America,Race 1
